,RumorDate,CREDIBILITY,RELIABILITY,MARKETCAP,LASTTRADE,WEEKHIGH52,WEEKLOW52,CASH,EPS,PE,GROSSMARGINS,NETMARGINS,AVERAGEVOLUME,diff_target_SP500_price_move_10,diff_target_SP500_price_move_5,diff_target_SP500_price_move_3,target_price_move_3,target_price_move_5,target_price_move_10,"[-2,-1]","[-1,0]","[0,1]","[1,2]","[2,3]","[3,4]","[4,5]","[5,6]","[6,7]","[7,8]","[8,9]","[9,10]"
72,26-10-2017,0.017751479,0.909146991,0.006568828,0.009002638,0.002944146,0.082451708,0.008932627,0.200440015,0.005937459,0.902495647,0.596253902,0.027639492,0.11571317,0.04722299,0.092973488,0.1207863,0.159190292,0.096461397,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
73,26-10-2017,0.562130178,0.337670349,2.58E-05,0.083718797,0.004181812,0.006368756,0.047085541,0.200860383,0.006843355,0.812536274,0.600416233,0.038367193,0.051525744,0.045414616,0.083223276,0.044841561,0.138852392,0.072187876,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
74,26-10-2017,0.136094675,0.533957714,0.223126235,0.087751825,0.004425595,0.077530396,0.022558668,0.200380616,0.002226324,0.97156123,0.525494277,0.005660308,0.062557461,0.059008075,0.152263979,0.066359579,0.152625569,0.09092064,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
75,27-10-2017,0.015384615,0.110537827,0.000884873,0.01408693,0.008366749,0.001921154,0.007721423,0.201219066,0.002637283,0.775972142,0.533298647,0.043804701,0.054774972,0.052358456,0.081790604,0.056678996,0.126506013,0.100564469,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
76,27-10-2017,0.301775148,0.109977006,1.95E-05,0.096276616,0.002831631,0.17995684,0.005450416,0.199761487,0.00308755,0.550783517,0.579604579,0.14023742,0.281913655,0.058970118,0.116445701,0.049046688,0.126311524,0.070066325,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
77,27-10-2017,0,0.421793506,0.003850703,0.004396193,0.007269727,0.05681878,0.118092354,0.197527141,0.001173912,0.626813697,0.681061394,1,0.079505472,0.072311163,0.08772598,0.074486585,0.100994814,0.108886766,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
78,27-10-2017,0.372781065,0.430766642,0.017234652,0.085400818,0.02362505,0.035028159,0.013777441,0.199382242,0.003761165,0.673244341,0.566597294,0.013549672,0.070771771,0.046150689,0.084671479,0.04164156,0.187814081,0.081423049,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
79,27-10-2017,0.301775148,0.139139701,0.028156407,0.019974005,0.005847661,0.113216485,0.022407267,0.191187356,0.002058367,0.740568775,0.478147763,0.053665788,0.077822176,0.049177849,0.086068923,0.050526175,0.152492094,0.154656251,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
80,30-10-2017,0.467455621,0.815489877,0.057901185,0.03585764,0.021431005,0.015106058,0.022407267,0.200787276,0.003653959,0.449796866,0.523933403,0.00343357,0.067187275,0.052709348,0.078194526,0.061054999,0.14981135,0.071261455,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
81,30-10-2017,0.014201183,0.573215187,0.000164735,0.049676975,0.027006754,0.003000158,0.016351249,0.200010509,0.003080403,0.819500871,0.472424558,0.037775474,0.058719708,0.103500934,0.088576565,0.065112131,0.150684109,0.073426594,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
84,31-10-2017,0.041420118,0.161572542,0.006431348,0.117779732,0.021837309,0.01313227,0.005904618,0.198760829,0.002197735,0.646546721,0.587408949,0.061694468,0.067516107,0.049257155,0.083839134,0.049809796,0.125877833,0.072748752,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
83,31-10-2017,0.597633136,0.985418653,0.001410031,0.004109484,0.022037336,0.02644876,0.011052233,0.201378989,0.004486596,0.53047011,0.598855359,0.000608087,0.060183696,0.045868025,0.080224897,0.050195871,0.12383219,0.068045085,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
82,31-10-2017,0.704142012,0.440861421,0.08642354,0.001548224,0.00993571,0.106268751,0.002271007,0.201152813,0.003421678,0.970400464,0.029656608,0.008787742,0.067478494,0.049261974,0.077190709,0.058150869,0.165911838,0.073066425,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
85,02-11-2017,0.041420118,0.84913914,0.000884873,0.041190412,0.004434971,0.046976157,0.015897048,0.2004126,0.001511613,0.791062101,0.207075963,0.004004362,0.054924175,0.049032032,0.092168517,0.044127969,0.152625569,0.097101373,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
86,03-11-2017,0.834319527,0.371880433,0.006662351,0.108012539,0.00673528,0.39567872,0.003785011,0.199286289,0.010767117,0.808473593,0.315816857,0.056598598,0.052791131,0.048672263,0.093861796,0.042638446,0.179079445,0.105536045,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
87,03-11-2017,0.408284024,0.916437665,0.031875571,0.067299973,0.002644105,0.077161956,0.014988645,0.197474595,0.003407383,0.586767266,0.43132154,0.000914074,0.057858515,0.049244324,0.079642402,0.068853374,0.153980146,0.070693498,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
88,03-11-2017,0.094674556,0.627054007,0.001063817,0.08245728,0.02842882,0.036765093,0.011052233,0.198701429,0.00708993,0.529889727,0.533818939,0.03362918,0.068690382,0.052711128,0.097305575,0.053229177,0.131794368,0.091706057,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
89,03-11-2017,0.360946746,0.154281869,0.000314617,0.012519592,0.01016074,0.026817201,0.01650265,0.201570896,0.002508635,0.799187464,0.627991675,0.007924417,0.138467195,0.060202275,0.098303307,0.04357065,0.179167833,0.144094287,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
90,03-11-2017,0.230769231,0.152599406,0.063640606,0.26268206,0.007797923,0.235433444,0.000302801,0.201449812,0.003050028,0.536854324,0.548907388,0.091078473,0.056186027,0.064595691,0.173652639,0.045724652,0.136693609,0.088370371,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
91,03-11-2017,0.952662722,0.319163255,0.017978514,0.108012539,0.052919611,0.17874625,0.001816805,0.199679241,0.005503272,0.581543819,0.323100937,0.005306562,0.072318581,0.078423701,0.098630803,0.049106475,0.127773719,0.071779099,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
106,06-11-2017,0.289940828,0.855308171,0.00170915,0.039451049,0.010648306,0.053476499,0.011657835,0.200122455,0.003134006,0.626233314,0.680020812,0.010715369,0.056509663,0.062369849,0.035170048,0.051829593,0.130937243,0.075641384,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
105,06-11-2017,0.029585799,0.341035276,0.00094923,0.002962651,0.019368228,0.107058266,0.025889478,0.201303597,0.087407333,0.838073128,0.475546306,0.021903995,0.099385195,0.127493749,0.086068923,0.041219716,0.126535434,0.091860883,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
104,06-11-2017,0.195266272,0.630979754,0.00062244,0.010359723,0.004406842,0.114979736,0.17668433,0.200218408,0.004802856,0.592571097,0.665452653,0.00445826,0.076709817,0.056611836,0.077727249,0.048199814,0.143045526,0.084810637,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
107,06-11-2017,0.021301775,0.430766642,0.018551326,0.000898352,0.00356923,0.060213695,0.012414837,0.19986201,0.008163783,0.750435287,0.621227888,0.012371316,0.081456592,0.070764202,0.116446163,0.041386209,0.132447382,0.046039045,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
102,06-11-2017,0.024852071,0.627054007,0.000830737,0.075366031,0.012320406,0.149349966,0.031642695,0.200453723,0.001986896,0.775391759,0.74817898,0.004750494,0.053983994,0.064799658,0.089533001,0.043599629,0.320062464,0.089997297,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
101,06-11-2017,0.065088757,0.943357075,0.068420119,0.050842922,0.031166688,0.052844887,0.00317941,0.199768341,0.004436567,0.49622751,0.527575442,0.010158853,0.071005467,0.047142544,0.077178001,0.065547259,0.165145329,0.076900972,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
100,06-11-2017,0.024852071,0.333333333,3.01E-05,0.009518712,0.017649247,0.085557135,0.007872824,0.200947198,0.003041094,0.589669182,0.291363163,0.099513366,0.201716361,0.050103566,0.082215538,0.050983379,0.128408914,0.095960758,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
103,06-11-2017,0.49112426,0.493578599,0.097188038,0.080297412,0.034670284,0.012526975,0.047085541,0.201232774,0.017160204,0.625072548,0.500520291,0.004396823,0.071567668,0.047942522,0.10226228,0.050236973,0.146160333,0.080906469,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
98,06-11-2017,0.644970414,0.262626263,2.18E-05,0.043388509,1,0.081267435,0,0.200170432,0.013382958,0.835751596,0.342872008,0.002611576,0.051643124,0.048285923,0.073236679,0.055485236,0.132308636,0.080049045,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
97,06-11-2017,0.952662722,0.64500028,1.57E-05,0.045968883,0.056013777,0.077740934,0.00348221,0.200227547,0.006418102,0.608241439,0.388137357,0.009722818,0.045547597,0.051220161,0.100571905,0.095523375,0.257118289,0.095888212,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
96,06-11-2017,0.230769231,0.138018058,0.009073234,0.103520777,0.030357204,0.050502658,0.009084027,0.200245824,0.001013102,0.60069646,0.43132154,0.008392515,0.062832052,0.050066486,0.096723235,0.040909936,0.151305465,0.07217302,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
95,06-11-2017,0.976331361,0.865963771,0.036255482,0.299055774,0.02113409,0.006289805,0.009538229,0.200309793,0.009557469,0.849100406,0.170135276,0.000478413,0.072548951,0.050320875,0.084626666,0.046241425,0.144876275,0.097743237,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
94,06-11-2017,0.550295858,0.536200998,0.007432783,0.030371956,0.001481449,0.083635981,0.005601817,0.200465146,0.002453245,0.728961114,0.598335068,0.002611576,0.069259014,0.061192918,0.086300146,0.041803832,0.141520772,0.068692747,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
93,06-11-2017,0.49112426,0.794178678,0.000327808,0.004396193,0.007666655,0.09082057,0.002119606,0.20160745,0.004720664,0.90307603,0.723725286,0.001466405,0.067516107,0.082736314,0.077795079,0.047209852,0.090369574,0.104254892,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
92,06-11-2017,0.49704142,0.493017778,0.000208858,0.045968883,0.020627772,0.005921364,0.044360333,0.202235717,0.005421081,0.880441091,0.602497399,0.018150611,0.10875489,0.070887765,0.078263262,0.074486585,0.111250497,0.085010936,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
99,06-11-2017,0.834319527,0.487970389,0.005544917,0.088726633,0.036204865,0.016316648,0.092354277,0.203743557,0.031729582,0.648868253,0.478147763,0.009677974,0.060697277,0.054548596,0.082967659,0.099590182,0.134416614,0.152144631,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
114,07-11-2017,0.668639053,0.828949582,0.01569919,0.39577201,0.012261023,0.217406179,0.003785011,0.200245824,0.077974939,0.698781196,0.531217482,0.001728818,0.101320951,0.033587728,0.068796076,0.045466956,0.135107313,0.072670413,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
113,07-11-2017,0.437869822,0.316919971,0.000243176,0.301655262,0.013851861,0.074661824,0.0001514,0.200202416,0.011571166,0.637260592,0.567637877,0.017242815,0.059137661,0.058352301,0.085089217,0.058150869,0.19160381,0.071640192,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
112,07-11-2017,0.074556213,0.557512198,0.011138694,0.080010704,0.004875655,0.158692563,0.00999243,0.201251051,0.006913039,0.905397562,0.557752341,0.013100109,0.052420163,0.042214665,0.075244091,0.10635408,0.158329905,0.080714425,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
110,07-11-2017,0.609467456,0.306264371,0.015012497,0.073473757,0.042708864,0.036554556,0.00348221,0.199720364,0.003387729,0.667440511,0.539021852,0.010479564,0.088112127,0.045746285,0.079966069,0.04076983,0.126810526,0.066603121,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
109,07-11-2017,0.028402367,0.35393416,0.002005278,0.342463397,0.001131402,0.087320385,0.018925057,0.200828399,0.001854674,0.609982589,0.485952133,0.016607672,0.049130334,0.053402701,0.0764768,0.036283616,0.136895378,0.071856512,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
108,07-11-2017,0.952662722,0.170545679,0.027803068,0.033908024,0.019215082,0.05784515,0.014080242,0.200218408,0.002812387,0.904817179,0.681061394,0.007392116,0.08381437,0.070049781,0.075708725,0.129686927,0.130890448,0.076887732,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
111,07-11-2017,0.183431953,0.249621446,0.002805229,0.003784548,0.018074304,0.012737513,0.023164269,0.201246482,0.005254911,0.706906558,0.578043704,0.004123199,0.07025956,0.045008616,0.078419612,0.053619948,0.1345753,0.39370259,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
115,08-11-2017,0.010650888,0.781279794,7.98E-05,0.127470469,0.027516197,0.041107427,0.007570023,0.199766056,0.008715897,0.900754498,0.78616025,0.052548047,0.062545011,0.051667993,0.083273811,0.041159363,0.128071138,0.071579988,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
116,08-11-2017,0.010650888,0.957938422,0.0835815,0.063324286,0.013739346,0.018790463,0.047085541,0.200229831,0.015137573,0.766686013,0.43132154,0.002220535,0.059567433,0.075696671,0.077282305,0.058878758,0.207631788,0.082732109,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
117,08-11-2017,0.017751479,0.706690595,9.39E-05,0.007511755,0.0094919,0.078714669,0.001059803,0.200538253,0.002446097,0.768427162,0.551508845,0.001119834,0.171562126,0.071680662,0.076324315,0.045880217,0.115515531,0.119338797,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
118,09-11-2017,0.467455621,0.771185015,0.006280615,0.021407546,0.030332201,0.159245223,0.001514005,0.200428592,0.001842167,0.579222287,0.707075963,0.00866741,0.062428973,0.056966338,0.08011463,0.052171813,0.130461579,0.074152614,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
122,10-11-2017,0.384615385,0.677527901,0.019391785,0.053193929,0.020077698,0.217406179,0.004542014,0.200248108,0.003982725,0.986070807,0.583246618,0.003198811,0.060899721,0.052329831,0.077578277,0.075289099,0.128033666,0.094449773,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
121,10-11-2017,0.183431953,0.636587965,0.010802556,0.083852594,0.009426267,0.014421812,0.014534444,0.201317305,0.002980344,0.483459083,0.56503642,0.000899275,0.056909121,0.079428459,0.081934411,0.045724652,0.131638139,0.075777379,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
119,10-11-2017,0.408284024,0.442543884,0.010408833,0.014698574,0.004572489,0.001736934,0.008781226,0.203743557,0.003904107,0.598955311,0.621748179,0.030643679,0.071477565,0.055215213,0.082347412,0.041081806,0.12274406,0.065680486,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
120,10-11-2017,0.023668639,0.205316583,1.99E-05,0.006001758,0.012667327,0.016053476,0.014383043,0.200350916,0.002397854,0.919326756,0.526014568,0.028602969,0.066106423,0.045949113,0.078521693,0.048556795,0.125337524,0.069468928,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
123,11-11-2017,0.562130178,0.355055802,0.001735948,0.329236592,0.015936516,0.08150429,0.044360333,0.200629638,0.000182251,0.864770749,0.578043704,0.004542343,0.067322276,0.049340068,0.086726888,0.08344883,0.159647874,0.079690259,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
124,11-11-2017,0.514792899,0.634905502,2.54E-05,0.01596009,0.038083242,0.005395021,0.01680545,0.2005314,0.001511613,0.624492165,0.482830385,0.016350939,0.059606859,0.048293651,0.103775434,0.065365552,0.233165971,0.084170367,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
125,11-11-2017,0.869822485,0.924289159,0.032798107,0.027103483,0.0396272,0.102321175,0.0001514,0.200631922,0.006460985,0.842716193,0.555150884,0.316700873,0.045908601,0.05089506,0.08179988,0.302775291,0.187250729,0.089617897,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
137,13-11-2017,0.846153846,0.707812237,0.004056217,0.095569403,0.003666118,0.026817201,0.000757002,0.198817944,0.00313758,0.537434707,0.58012487,0.004643018,0.05900046,0.084467001,0.090985463,0.054730339,0.130167384,0.090070003,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
136,13-11-2017,0.147928994,0.259155404,0.108437601,0.314365993,0.015936516,0.255487131,0.024526874,0.200446869,0.008303152,0.716192687,0.675338189,0.003751216,0.069259014,0.04561012,0.081006172,0.042236645,0.133766757,0.109109025,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
135,13-11-2017,0.763313609,0.552464808,0.048682889,0.01605566,0.011917226,0.324911837,0.01014383,0.200312077,0.004050623,0.71096924,0.214880333,0.022149815,0.069948943,0.049605591,0.081194865,0.04702267,0.138537026,0.070475539,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
134,13-11-2017,0.437869822,0.201951657,8.85E-05,0.184104897,0.00513194,0.298699932,0.022255867,0.193350879,0.002733768,0.782936738,0.459937565,0.095205932,0.048320252,0.061071686,0.08671665,0.042527683,0.138242858,0.070723235,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
133,13-11-2017,0.514792899,0.094274017,2.33E-05,0.100405214,0.00982007,0.040975841,0.022861469,0.201008883,0.001788564,0.904817179,0.561394381,0.003208153,0.092191686,0.092178529,0.089883656,0.048784527,0.133883133,0.092143391,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
132,13-11-2017,0.207100592,0.489092031,0.040059009,0.184104897,0.000762602,0.063555977,0.059046177,0.200453723,0.004086358,0.533952409,0.561394381,0.005354695,0.073402943,0.044447816,0.0848575,0.051492662,0.160469131,0.068452783,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
130,13-11-2017,0.538461538,0.430205821,0.000450954,0.065235674,0.000540698,0.04042318,0.031642695,0.202843422,0.004182844,0.812536274,0.169094693,0.002938042,0.095929106,0.060634173,0.070641397,0.045594624,0.139456609,0.093880569,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
129,13-11-2017,0.147928994,0.203073299,8.83E-05,0.001834933,0.015842754,0.011132165,0.006964421,0.200609076,0.001667063,0.557748114,0.038501561,0.006397846,0.15292167,0.057562787,0.133600741,0.042893429,0.152129511,0.07755201,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
128,13-11-2017,0.074556213,0.853064887,0.001497695,0.025822853,0.004481852,0.307253013,0.009689629,0.200551961,0.003718282,0.720835752,0.406347555,0.002127857,0.053324457,0.120248425,0.083454546,0.053434651,0.13932821,0.113340193,0,0.11356304,0.232288037,0.258097819,0.216027875,0.130984643,0.049038586,0,0,0,0,0
127,13-11-2017,0.621301775,0.577140934,0.000302817,0.006001758,0.00453811,0.012579609,0.044360333,0.200389754,0.024380569,0.503192107,0.549947971,0.022862763,0.084227045,0.068482238,0.077407698,0.058938823,0.130890448,0.073114681,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
126,13-11-2017,0.183431953,0.113341933,0.061400149,0.029874995,0.009123101,0.041186378,0.022558668,0.201570896,0.003864798,0.765525247,0.388137357,0.003284613,0.093768342,0.056745895,0.079602038,0.048374424,0.150264145,0.086162726,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
131,13-11-2017,0.846153846,0.556951377,0.063640606,0.002026071,0.006428989,0.319437865,0.005299016,0.200807837,0.02445204,0.43528729,0.476586889,0.000485214,0.068164771,0.048261315,0.084474125,0.060432704,0.075229891,0.072775851,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
139,14-11-2017,0.573964497,0.910829454,2.68E-05,0.20017967,0.016649112,0.011658508,0.002422407,0.200154439,0.00119178,0.638421358,0.54942768,0.042096735,0.085876556,0.03630037,0.163504121,0.027214598,0.133438711,0.071078586,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
138,14-11-2017,0.136094675,0.682014469,0.000140637,0.025937536,0.030851021,0.244197063,0.025435276,0.199770625,0.007845737,0.504352873,0.552029136,0.010189347,0.052769179,0.064135186,0.081252044,0.07907898,0.134303479,0.074547107,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
140,15-11-2017,0.100591716,0.652290954,0.003788029,0.079246149,0.037433155,0.038923101,0.012414837,0.200558815,0.003863011,0.831688915,0.706555671,0.001175964,0.069127503,0.050522683,0.091054166,0.042762296,0.131190323,0.107441747,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
141,15-11-2017,0.053254438,0.896808928,1.24E-05,0.132363622,0.034338989,0.026001368,0.000908403,0.200631922,0.003412744,0.803250145,0.749739854,0.001437032,0.058099684,0.052047522,0.080409581,0.071333726,0.162584019,0.073914974,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
142,15-11-2017,0.289940828,0.234479278,0.001497695,0.342004664,0.002984776,0.153639665,0.006207419,0.200284662,0.001429421,0.807312826,0.337148803,0.006397846,0.055877868,0.043452957,0.081213566,0.046816825,0.130048403,0.110714398,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
153,16-11-2017,0.846153846,0.791935393,2.09E-05,0.079915134,0.001128277,0.031791147,0.015442846,0.199960248,0.015137573,0.64828787,0.531737773,0.017128761,0.050767131,0.051151412,0.139238252,0.054529228,0.16656926,0.112039685,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
152,16-11-2017,0.034319527,0.724636868,0.005067414,0.010665545,0.001300175,0.114979736,0.109462528,0.201538911,0.013809998,0.720835752,0.51508845,0.019153402,0.079083487,0.105344445,0.070192376,0.056231883,0.130489305,0.144658809,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
151,16-11-2017,0.230769231,0.24625652,0.003910199,0.191081463,0.025878477,0.048292015,0.005299016,0.199953394,0.000939845,0.850261172,0.536940687,0.004395029,0.111291857,0.05812807,0.091778294,0.042317422,0.137154582,0.101509831,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
149,16-11-2017,0.396449704,0.111111111,0.074989757,0.035781184,0.001393937,0.002973841,0.015442846,0.199898563,0.008680162,0.807312826,0.425078044,0.006220038,0.055280325,0.057422109,0.080245135,0.154291709,0.132097073,0.079785907,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
148,16-11-2017,0.053254438,0.195221805,0.007930436,0.041190412,0.047990824,0.018790463,0.006056018,0.200334923,0.003421678,0.921648288,0.552029136,0.138897102,0.071450021,0.036585621,0.089801599,0.037780183,0.165001879,0.082082482,0,0,0.109489051,0.266099972,0.366626628,0.187563522,0.070220826,0,0,0,0,0
150,16-11-2017,0.538461538,0.688183501,0.010463572,0.117684162,0.003653616,0.099347334,0.022255867,0.202765746,0.002405002,0.75275682,0.512486993,0.11150388,0.060817085,0.043828807,0.097968797,0.063046972,0.126021738,0.088102744,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
146,16-11-2017,0.147928994,0.870450339,0.001728137,0.039393708,0.020952816,0.643665456,0.118092354,0.200028786,0.003418104,0.529889727,0.45421436,0.006963854,0.292542439,0.051818345,0.081856919,0.048276668,0.12687733,0.080447879,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
145,16-11-2017,0.074556213,0.403286411,0.004280364,0.015807179,0.004572489,0.043528607,0.005147615,0.19968838,0.001029183,0.592571097,0.345993757,0.000467949,0.105762809,0.053758373,0.078554148,0.051874659,0.131851054,0.39370259,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
144,16-11-2017,0.443786982,0.576019292,0.008567043,0.225773156,0.006428989,0.134296542,0.00348221,0.200492561,0.002637283,0.839233894,0.499479709,0.083821936,0.045154805,0.050691551,0.098479588,0.054794026,0.129235945,0.072785407,0,0,0.108486679,0.329579786,0.306509201,0.185846379,0.069577955,0,0,0,0,0
